JobId,MatchedJobs,OtherSuggested,Date,datepart,month,year
3512019,85,4718,30-07-2015,30,07,2015
3512019,83,5941,01-08-2015,01,08,2015
3512019,84,2908,04-08-2015,04,08,2015
3444871,119,179,11-06-2015,11,06,2015
3685305,911,4137,25-07-2015,25,07,2015
3603831,57,2118,11-07-2015,11,07,2015
3680857,3,1298,25-07-2015,25,07,2015
3680857,3,1141,30-07-2015,30,07,2015
3680857,3,1120,01-08-2015,01,08,2015
3666811,0,0,23-07-2015,23,07,2015
3554045,143,7,04-07-2015,04,07,2015
3645015,22,3977,18-07-2015,18,07,2015
3664465,529,3611,23-07-2015,23,07,2015
3679541,0,11361,25-07-2015,25,07,2015
3632711,733,3306,16-07-2015,16,07,2015
3632711,747,2134,18-07-2015,18,07,2015
3618877,537,42735,14-07-2015,14,07,2015
3618877,521,26087,16-07-2015,16,07,2015
3614337,28,5649,11-07-2015,11,07,2015
3604449,16042,14014,11-07-2015,11,07,2015
3693365,148,9620,28-07-2015,28,07,2015
3693365,150,136,30-07-2015,30,07,2015
3701429,171,5635,30-07-2015,30,07,2015
3611061,132,18918,14-07-2015,14,07,2015
3648461,270,9518,18-07-2015,18,07,2015
3643627,2578,11846,18-07-2015,18,07,2015
3474291,0,2,18-06-2015,18,06,2015
3674609,12218,60349,25-07-2015,25,07,2015
3703271,45,5489,30-07-2015,30,07,2015
3549715,498,3043,02-07-2015,02,07,2015
3549715,498,2458,03-07-2015,03,07,2015
3678209,30,347,25-07-2015,25,07,2015
3556977,40,170,02-07-2015,02,07,2015
3556977,42,128,03-07-2015,03,07,2015
3556977,42,144,04-07-2015,04,07,2015
3666969,136,7754,23-07-2015,23,07,2015
3598237,130,5765,09-07-2015,09,07,2015
3598237,135,320,11-07-2015,11,07,2015
3426821,0,0,06-06-2015,06,06,2015
3576375,93,559,07-07-2015,07,07,2015
3624279,794,23273,14-07-2015,14,07,2015
3624279,0,0,16-07-2015,16,07,2015
3146353,21366,73998,16-04-2015,16,04,2015
3146353,21366,73998,16-04-2015,16,04,2015
3393025,941,59152,30-05-2015,30,05,2015
3535871,18,251,02-07-2015,02,07,2015
3597225,22,252,09-07-2015,09,07,2015
3597225,22,9,11-07-2015,11,07,2015
3291521,0,0,12-05-2015,12,05,2015
3291521,0,0,14-05-2015,14,05,2015
3670879,1970,1810,23-07-2015,23,07,2015
3670879,1999,635,25-07-2015,25,07,2015
3626923,102,225,16-07-2015,16,07,2015
3493083,273,153476,20-06-2015,20,06,2015
3601609,4,5,11-07-2015,11,07,2015
3573261,389,953,07-07-2015,07,07,2015
3452629,0,99,11-06-2015,11,06,2015
3452629,0,88,13-06-2015,13,06,2015
3540471,1678,18387,02-07-2015,02,07,2015
3647685,4480,8049,21-07-2015,21,07,2015
3610695,994,126,11-07-2015,11,07,2015
3653561,487,5988,21-07-2015,21,07,2015
3590293,902,23,09-07-2015,09,07,2015
3590293,875,51,28-07-2015,28,07,2015
3590293,874,4,30-07-2015,30,07,2015
3590293,849,21,04-08-2015,04,08,2015
3590293,856,5,06-08-2015,06,08,2015
3590293,849,188,11-08-2015,11,08,2015
3671425,65,2482,23-07-2015,23,07,2015
3671425,72,1058,25-07-2015,25,07,2015
3603249,198,12426,11-07-2015,11,07,2015
3609381,229,2490,11-07-2015,11,07,2015
3539671,122,3,02-07-2015,02,07,2015
3583495,318,7483,07-07-2015,07,07,2015
3583495,334,7493,14-07-2015,14,07,2015
3184299,244,1347,21-04-2015,21,04,2015
3098683,152,1693,07-04-2015,07,04,2015
3098683,146,23,09-04-2015,09,04,2015
3334499,11,3245,19-05-2015,19,05,2015
3577803,6,5,07-07-2015,07,07,2015
3662171,81,14,25-07-2015,25,07,2015
3662171,80,215,28-07-2015,28,07,2015
3551731,4614,61414,02-07-2015,02,07,2015
3551731,4641,23551,04-07-2015,04,07,2015
3702791,0,4,01-08-2015,01,08,2015
3706967,277,3452,30-07-2015,30,07,2015
3706967,280,42,01-08-2015,01,08,2015
3606897,37,3,11-07-2015,11,07,2015
3547559,2172,22844,02-07-2015,02,07,2015
3581483,5903,24785,07-07-2015,07,07,2015
3581483,5918,3096,09-07-2015,09,07,2015
3701863,4950,37371,30-07-2015,30,07,2015
3692657,263,2015,28-07-2015,28,07,2015
3692657,264,0,30-07-2015,30,07,2015
3659547,750,11554,21-07-2015,21,07,2015
3659547,751,4,23-07-2015,23,07,2015
3572441,745,142,07-07-2015,07,07,2015
3570127,0,1,04-07-2015,04,07,2015
3707403,121,11827,30-07-2015,30,07,2015
3707403,128,6763,01-08-2015,01,08,2015
3537079,55,4033,02-07-2015,02,07,2015
3569669,53,10051,04-07-2015,04,07,2015
3609085,23,5295,11-07-2015,11,07,2015
3660913,1105,74198,21-07-2015,21,07,2015
3660913,1106,56534,23-07-2015,23,07,2015
3660913,1097,54647,01-08-2015,01,08,2015
3654851,1113,55072,21-07-2015,21,07,2015
3549721,1118,3813,02-07-2015,02,07,2015
3549721,1124,2883,03-07-2015,03,07,2015
3563363,184,1388,07-07-2015,07,07,2015
3591299,219,13591,09-07-2015,09,07,2015
3591299,227,9286,11-07-2015,11,07,2015
3538871,0,0,02-07-2015,02,07,2015
3567831,347,2450,04-07-2015,04,07,2015
3600035,11388,106286,09-07-2015,09,07,2015
3600035,11646,11955,11-07-2015,11,07,2015
3513293,81,17595,25-06-2015,25,06,2015
3644939,107,2182,18-07-2015,18,07,2015
3608185,1352,6,11-07-2015,11,07,2015
3516161,506,24,27-06-2015,27,06,2015
3683041,281,0,25-07-2015,25,07,2015
3625371,1032,1269,23-07-2015,23,07,2015
3665827,61,4511,23-07-2015,23,07,2015
3555883,39,90,04-07-2015,04,07,2015
3525235,15,101,30-06-2015,30,06,2015
3525235,0,0,03-07-2015,03,07,2015
3525235,0,0,03-07-2015,03,07,2015
3525235,0,0,03-07-2015,03,07,2015
3710371,522,34592,01-08-2015,01,08,2015
3687717,2602,16898,28-07-2015,28,07,2015
3539665,181,1798,02-07-2015,02,07,2015
3482327,1170,16751,20-06-2015,20,06,2015
3631845,0,0,16-07-2015,16,07,2015
3651871,869,166482,18-07-2015,18,07,2015
3568567,26,2,04-07-2015,04,07,2015
3696887,2810,37732,30-07-2015,30,07,2015
3674671,0,0,25-07-2015,25,07,2015
3582181,606,1,07-07-2015,07,07,2015
3582181,624,0,09-07-2015,09,07,2015
3556287,3145,459,04-07-2015,04,07,2015
3525547,949,2538,27-06-2015,27,06,2015
3525547,0,0,03-07-2015,03,07,2015
3694627,307,67190,28-07-2015,28,07,2015
3694627,310,0,30-07-2015,30,07,2015
3652401,2044,47656,21-07-2015,21,07,2015
3556427,0,3,04-07-2015,04,07,2015
3607273,105,5,11-07-2015,11,07,2015
3576379,76,1,07-07-2015,07,07,2015
3471413,376,3061,18-06-2015,18,06,2015
3683657,4649,58434,25-07-2015,25,07,2015
3544455,0,24,30-06-2015,30,06,2015
3544455,0,21,02-07-2015,02,07,2015
3491897,0,0,20-06-2015,20,06,2015
3663037,494,4461,23-07-2015,23,07,2015
3663037,496,459,25-07-2015,25,07,2015
3559933,3012,50,04-07-2015,04,07,2015
3642011,0,18,18-07-2015,18,07,2015
3476583,117,86,18-06-2015,18,06,2015
3610251,659,4337,11-07-2015,11,07,2015
3632531,18,3448,16-07-2015,16,07,2015
3177339,0,22,23-04-2015,23,04,2015
3585753,0,0,11-07-2015,11,07,2015
3583941,0,0,07-07-2015,07,07,2015
3583941,0,0,09-07-2015,09,07,2015
3664429,508,28688,23-07-2015,23,07,2015
3542885,256,3563,02-07-2015,02,07,2015
3394099,1,1,04-06-2015,04,06,2015
3497609,0,46,23-06-2015,23,06,2015
3533089,7,43,30-06-2015,30,06,2015
3533089,7,41,02-07-2015,02,07,2015
3533089,9,40,16-07-2015,16,07,2015
3533089,9,37,18-07-2015,18,07,2015
3533089,11,16,28-07-2015,28,07,2015
3482143,35,10671,18-06-2015,18,06,2015
3482143,33,10388,20-06-2015,20,06,2015
3541815,74,934,02-07-2015,02,07,2015
3577465,179,326,07-07-2015,07,07,2015
3427131,1,61,09-06-2015,09,06,2015
3608125,256,4969,11-07-2015,11,07,2015
3620335,127,9351,14-07-2015,14,07,2015
3620335,0,0,16-07-2015,16,07,2015
3709607,0,0,30-07-2015,30,07,2015
3709607,0,0,01-08-2015,01,08,2015
3581419,171,8927,07-07-2015,07,07,2015
3581419,172,71,09-07-2015,09,07,2015
3573901,6,4565,07-07-2015,07,07,2015
3569043,461,6467,04-07-2015,04,07,2015
3691389,237,16867,28-07-2015,28,07,2015
3691389,246,446,30-07-2015,30,07,2015
3535887,116,6436,02-07-2015,02,07,2015
2868129,584,11373,26-02-2015,26,02,2015
2868129,724,1,28-02-2015,28,02,2015
2868129,569,0,10-03-2015,10,03,2015
2868129,558,0,12-03-2015,12,03,2015
2868129,552,0,19-03-2015,19,03,2015
2868129,553,3,24-03-2015,24,03,2015
2868129,708,10446,31-03-2015,31,03,2015
2868129,948,50964,23-06-2015,23,06,2015
2868129,945,15972,25-06-2015,25,06,2015
2868129,961,15505,18-07-2015,18,07,2015
2868129,954,195,01-08-2015,01,08,2015
3554419,1906,626,03-07-2015,03,07,2015
3554419,1917,133,04-07-2015,04,07,2015
3434127,197,2465,11-06-2015,11,06,2015
3661519,3,0,25-07-2015,25,07,2015
3613299,1522,12589,11-07-2015,11,07,2015
3592655,244,2439,09-07-2015,09,07,2015
3592655,253,154,11-07-2015,11,07,2015
3269761,1096,6393,07-05-2015,07,05,2015
3513671,5,753,25-06-2015,25,06,2015
3513671,5,756,27-06-2015,27,06,2015
3513671,5,783,23-07-2015,23,07,2015
3513671,5,784,25-07-2015,25,07,2015
3516173,19,586,27-06-2015,27,06,2015
3444939,115,423,11-06-2015,11,06,2015
3702401,13,74,30-07-2015,30,07,2015
3702401,12,38,01-08-2015,01,08,2015
3702401,13,65,06-08-2015,06,08,2015
3702401,11,7,08-08-2015,08,08,2015
3341707,1926,5930,18-06-2015,18,06,2015
3341707,1940,11457,23-06-2015,23,06,2015
3341707,1967,6669,30-06-2015,30,06,2015
3341707,1980,3344,02-07-2015,02,07,2015
3341707,0,0,03-07-2015,03,07,2015
3341707,1988,8799,07-07-2015,07,07,2015
3341707,1997,1461,09-07-2015,09,07,2015
3341707,0,0,16-07-2015,16,07,2015
3341707,2377,5786,04-08-2015,04,08,2015
3591255,2892,42088,09-07-2015,09,07,2015
3591255,2918,20598,11-07-2015,11,07,2015
3595099,31,6677,09-07-2015,09,07,2015
3595099,31,3,11-07-2015,11,07,2015
3655325,0,0,21-07-2015,21,07,2015
3531323,0,0,30-06-2015,30,06,2015
3425299,207,1114,06-06-2015,06,06,2015
3689093,593,514,28-07-2015,28,07,2015
3681955,12,4,25-07-2015,25,07,2015
3600969,2319,2729,11-07-2015,11,07,2015
3385883,25,13,30-05-2015,30,05,2015
3548535,12228,11414,02-07-2015,02,07,2015
3548535,12228,4631,03-07-2015,03,07,2015
3641691,555,632,18-07-2015,18,07,2015
3623775,8,0,14-07-2015,14,07,2015
3623775,0,0,16-07-2015,16,07,2015
3374507,12,50,30-05-2015,30,05,2015
3693063,1555,33693,28-07-2015,28,07,2015
3693063,1567,2503,30-07-2015,30,07,2015
3667417,1471,16349,23-07-2015,23,07,2015
3610351,70,8598,11-07-2015,11,07,2015
3684581,75694,94508,25-07-2015,25,07,2015
3552933,417,664,02-07-2015,02,07,2015
3552933,422,1477,03-07-2015,03,07,2015
3552933,423,405,04-07-2015,04,07,2015
3552933,37,31,11-07-2015,11,07,2015
3588913,93,11,09-07-2015,09,07,2015
3558763,3956,2258,03-07-2015,03,07,2015
3558763,3999,2030,04-07-2015,04,07,2015
3558763,4026,2208,14-07-2015,14,07,2015
3558763,3875,1121,16-07-2015,16,07,2015
3608019,559,498,11-07-2015,11,07,2015
3652701,311,579,21-07-2015,21,07,2015
3607253,150,2818,11-07-2015,11,07,2015
3687153,1964,8800,25-07-2015,25,07,2015
3618109,433,2959,14-07-2015,14,07,2015
3618109,404,2705,16-07-2015,16,07,2015
3604641,23021,147215,11-07-2015,11,07,2015
3593857,3030,53438,09-07-2015,09,07,2015
3593857,3053,31931,11-07-2015,11,07,2015
3552149,2,80,02-07-2015,02,07,2015
3552149,2,63,03-07-2015,03,07,2015
3552149,2,32,04-07-2015,04,07,2015
3545731,0,2,02-07-2015,02,07,2015
3545731,0,2,03-07-2015,03,07,2015
3498695,282,44684,23-06-2015,23,06,2015
3579591,14,387,07-07-2015,07,07,2015
3579591,14,236,09-07-2015,09,07,2015
3514187,162,6336,25-06-2015,25,06,2015
3514187,159,1156,27-06-2015,27,06,2015
3399197,302,28456,30-05-2015,30,05,2015
3652355,0,0,21-07-2015,21,07,2015
3546459,135,222,02-07-2015,02,07,2015
3546459,138,24,03-07-2015,03,07,2015
3579759,989,103689,07-07-2015,07,07,2015
3594461,497,3180,09-07-2015,09,07,2015
3594461,505,28,11-07-2015,11,07,2015
3345153,0,0,21-05-2015,21,05,2015
3542173,8109,14,02-07-2015,02,07,2015
3633505,84,399,16-07-2015,16,07,2015
3633505,83,30,18-07-2015,18,07,2015
3582903,1,11,07-07-2015,07,07,2015
3582903,1,4,09-07-2015,09,07,2015
3660599,12,120,21-07-2015,21,07,2015
3660599,11,107,23-07-2015,23,07,2015
3645369,56,1248,18-07-2015,18,07,2015
3581471,110,2192,07-07-2015,07,07,2015
3581471,106,759,09-07-2015,09,07,2015
3623801,4344,515,14-07-2015,14,07,2015
3623801,0,0,16-07-2015,16,07,2015
3097941,28,226,07-04-2015,07,04,2015
3097941,27,243,09-04-2015,09,04,2015
3184363,135,435,21-04-2015,21,04,2015
2836745,664,0,21-02-2015,21,02,2015
2836745,515,11675,24-03-2015,24,03,2015
2836745,620,12585,25-03-2015,25,03,2015
2836745,195,31113,21-05-2015,21,05,2015
2836745,290,0,25-07-2015,25,07,2015
2836795,6368,44354,21-02-2015,21,02,2015
2836795,4809,13443,10-03-2015,10,03,2015
2836795,5424,1,23-04-2015,23,04,2015
2836795,1890,2,11-06-2015,11,06,2015
2836795,1928,2,13-06-2015,13,06,2015
2836795,2031,50619,25-07-2015,25,07,2015
3523687,144,6213,30-06-2015,30,06,2015
3523687,0,0,03-07-2015,03,07,2015
3648571,551,3324,18-07-2015,18,07,2015
3701979,1528,69721,30-07-2015,30,07,2015
3624669,13,3873,14-07-2015,14,07,2015
3624669,0,0,16-07-2015,16,07,2015
3547553,130,256,02-07-2015,02,07,2015
3665971,1774,18761,23-07-2015,23,07,2015
3656723,1041,277,21-07-2015,21,07,2015
3656723,1048,18,23-07-2015,23,07,2015
3365925,0,0,26-05-2015,26,05,2015
3365925,0,1,27-05-2015,27,05,2015
3365925,0,0,28-05-2015,28,05,2015
3578007,156,1738,07-07-2015,07,07,2015
3578225,0,0,07-07-2015,07,07,2015
3578225,0,0,28-07-2015,28,07,2015
3578225,0,0,30-07-2015,30,07,2015
3558771,7116,12742,04-07-2015,04,07,2015
3418599,518,39192,06-06-2015,06,06,2015
3418599,422,197,18-06-2015,18,06,2015
3581237,369,7351,07-07-2015,07,07,2015
3581237,365,177,09-07-2015,09,07,2015
3621765,686,28,14-07-2015,14,07,2015
3621765,669,12,16-07-2015,16,07,2015
3306725,18,3797,14-05-2015,14,05,2015
3542833,133,4385,02-07-2015,02,07,2015
3621505,12,1235,14-07-2015,14,07,2015
3621505,0,0,16-07-2015,16,07,2015
3552591,0,37,02-07-2015,02,07,2015
3552591,0,38,04-07-2015,04,07,2015
3435275,252,364,11-06-2015,11,06,2015
3657081,711,23,21-07-2015,21,07,2015
3657081,727,0,23-07-2015,23,07,2015
3601475,1179,218,11-07-2015,11,07,2015
3669939,51,3683,23-07-2015,23,07,2015
3669939,51,339,25-07-2015,25,07,2015
3699047,1425,109,30-07-2015,30,07,2015
3632927,0,16,23-07-2015,23,07,2015
3632927,0,13,25-07-2015,25,07,2015
3688657,0,2,28-07-2015,28,07,2015
3688657,0,0,30-07-2015,30,07,2015
3640915,7586,4983,18-07-2015,18,07,2015
3589237,408,8182,09-07-2015,09,07,2015
3676543,7600,9526,25-07-2015,25,07,2015
3646819,2,16,18-07-2015,18,07,2015
3648979,454,1749,18-07-2015,18,07,2015
3613581,492,2220,11-07-2015,11,07,2015
3636057,1009,35844,16-07-2015,16,07,2015
3636057,1018,7490,18-07-2015,18,07,2015
3569077,408,8582,04-07-2015,04,07,2015
3562593,184,8137,04-07-2015,04,07,2015
3299875,35,1547,14-05-2015,14,05,2015
3700073,257,1282,30-07-2015,30,07,2015
3089273,304,2863,07-04-2015,07,04,2015
3089273,314,4453,16-04-2015,16,04,2015
3089273,314,4453,16-04-2015,16,04,2015
3089273,412,4573,18-04-2015,18,04,2015
3089273,296,4244,19-05-2015,19,05,2015
3089273,472,5050,02-06-2015,02,06,2015
3089273,467,4072,04-06-2015,04,06,2015
3089273,477,5060,16-06-2015,16,06,2015
3089273,484,4648,18-06-2015,18,06,2015
3089273,499,4198,02-07-2015,02,07,2015
3089273,506,1008,04-07-2015,04,07,2015
3089273,506,4171,14-07-2015,14,07,2015
3089273,0,0,16-07-2015,16,07,2015
3089273,496,4029,08-08-2015,08,08,2015
3606007,45351,47254,11-07-2015,11,07,2015
3676633,1044,3759,25-07-2015,25,07,2015
3581243,623,9592,07-07-2015,07,07,2015
3581243,632,1997,09-07-2015,09,07,2015
3444271,13051,297,11-06-2015,11,06,2015
3286223,1,894,12-05-2015,12,05,2015
3286223,1,752,14-05-2015,14,05,2015
3624265,89,872,14-07-2015,14,07,2015
3624265,0,0,16-07-2015,16,07,2015
3602253,1587,44,11-07-2015,11,07,2015
3662935,3607,8017,23-07-2015,23,07,2015
3680765,7,17,25-07-2015,25,07,2015
3551183,0,0,02-07-2015,02,07,2015
3551183,0,0,04-07-2015,04,07,2015
3566891,1,2,04-07-2015,04,07,2015
3330589,56,112,19-05-2015,19,05,2015
3428071,268,995,06-06-2015,06,06,2015
3635419,0,0,16-07-2015,16,07,2015
3635419,234,634,18-07-2015,18,07,2015
3529921,399,21249,30-06-2015,30,06,2015
3529921,0,0,03-07-2015,03,07,2015
3529921,0,0,03-07-2015,03,07,2015
3430565,845,5451,09-06-2015,09,06,2015
3430565,854,4715,11-06-2015,11,06,2015
3573371,124,20,07-07-2015,07,07,2015
3589383,635,0,09-07-2015,09,07,2015
3545937,10,4,02-07-2015,02,07,2015
3663819,596,31008,23-07-2015,23,07,2015
3695881,186,5869,28-07-2015,28,07,2015
3695881,183,5720,30-07-2015,30,07,2015
3651919,995,19229,18-07-2015,18,07,2015
3651833,988,21911,18-07-2015,18,07,2015
3642073,371,1539,18-07-2015,18,07,2015
3651159,363,18851,18-07-2015,18,07,2015
3657225,62,2451,21-07-2015,21,07,2015
3657225,64,1934,23-07-2015,23,07,2015
3577675,2769,2528,07-07-2015,07,07,2015
3533131,1499,38202,30-06-2015,30,06,2015
3533131,1490,9270,02-07-2015,02,07,2015
3676937,634,399,25-07-2015,25,07,2015
3557387,586,3802,02-07-2015,02,07,2015
3557387,576,1296,04-07-2015,04,07,2015
3557387,575,99566,18-07-2015,18,07,2015
3557387,561,97461,21-07-2015,21,07,2015
3557387,585,55621,23-07-2015,23,07,2015
3557387,575,17731,25-07-2015,25,07,2015
3617989,405,10711,14-07-2015,14,07,2015
3617989,386,4256,16-07-2015,16,07,2015
3665377,954,6,23-07-2015,23,07,2015
3606885,431,107,11-07-2015,11,07,2015
3638357,22,0,23-07-2015,23,07,2015
3638357,22,0,25-07-2015,25,07,2015
3564967,120,22242,04-07-2015,04,07,2015
3663917,14734,571,23-07-2015,23,07,2015
3291071,2073,1700,09-05-2015,09,05,2015
3436925,172,810,11-06-2015,11,06,2015
3664131,60,0,23-07-2015,23,07,2015
3649667,180,525,18-07-2015,18,07,2015
3450355,720,5869,11-06-2015,11,06,2015
3651545,25,5549,18-07-2015,18,07,2015
3684249,3219,8306,25-07-2015,25,07,2015
3550047,87,720,02-07-2015,02,07,2015
3602333,358,47,11-07-2015,11,07,2015
3317629,44,682,16-05-2015,16,05,2015
3642085,203,1455,18-07-2015,18,07,2015
3644613,19,65776,18-07-2015,18,07,2015
3624649,1,524,14-07-2015,14,07,2015
3624649,0,0,16-07-2015,16,07,2015
3482859,8,107,20-06-2015,20,06,2015
3642687,97,3143,18-07-2015,18,07,2015
3581609,243,2067,07-07-2015,07,07,2015
3581609,242,574,09-07-2015,09,07,2015
3624591,118,37048,14-07-2015,14,07,2015
3624591,0,0,16-07-2015,16,07,2015
3503353,1276,2196,25-06-2015,25,06,2015
3673987,81,2840,25-07-2015,25,07,2015
3451857,16,9554,11-06-2015,11,06,2015
3644503,0,0,18-07-2015,18,07,2015
3697307,137,7641,30-07-2015,30,07,2015
3558333,6,112,03-07-2015,03,07,2015
3558333,6,111,04-07-2015,04,07,2015
3622895,295,46303,14-07-2015,14,07,2015
3622895,291,35068,16-07-2015,16,07,2015
3517961,65,90,27-06-2015,27,06,2015
3489663,35,2752,20-06-2015,20,06,2015
3406907,0,0,02-06-2015,02,06,2015
3406907,0,0,04-06-2015,04,06,2015
3586773,3785,8183,09-07-2015,09,07,2015
3546745,115,573,02-07-2015,02,07,2015
3630933,3,897,23-07-2015,23,07,2015
3630933,3,421,25-07-2015,25,07,2015
3672815,28,8028,23-07-2015,23,07,2015
3672815,26,8092,25-07-2015,25,07,2015
3601345,1,2,11-07-2015,11,07,2015
3690399,503,473,28-07-2015,28,07,2015
3690399,519,0,30-07-2015,30,07,2015
3561891,2564,9326,04-07-2015,04,07,2015
3548157,623,41072,02-07-2015,02,07,2015
3548157,623,26494,03-07-2015,03,07,2015
3691043,2636,19180,28-07-2015,28,07,2015
3691043,2680,5459,30-07-2015,30,07,2015
3622155,1941,48530,14-07-2015,14,07,2015
3622155,0,0,16-07-2015,16,07,2015
3646161,1063,31113,18-07-2015,18,07,2015
3582831,720,67,07-07-2015,07,07,2015
3582831,725,0,09-07-2015,09,07,2015
3510027,494,97771,23-06-2015,23,06,2015
3510027,496,40473,25-06-2015,25,06,2015
3550001,8,1108,02-07-2015,02,07,2015
3666763,73,14039,23-07-2015,23,07,2015
3576595,349,46033,07-07-2015,07,07,2015
3693591,753,20172,28-07-2015,28,07,2015
3693591,767,2573,30-07-2015,30,07,2015
3613829,22,4125,11-07-2015,11,07,2015
3587505,59,37,09-07-2015,09,07,2015
3549441,47,8282,02-07-2015,02,07,2015
3606599,359,834,11-07-2015,11,07,2015
3517319,0,0,27-06-2015,27,06,2015
3581531,184,13727,07-07-2015,07,07,2015
3581531,187,3092,09-07-2015,09,07,2015
3631601,52,3495,16-07-2015,16,07,2015
3565593,67,4117,04-07-2015,04,07,2015
3689853,3,2,28-07-2015,28,07,2015
3689853,4,2,30-07-2015,30,07,2015
3689853,4,0,01-08-2015,01,08,2015
3620279,8,1665,14-07-2015,14,07,2015
3620279,0,0,16-07-2015,16,07,2015
3658875,7,117,21-07-2015,21,07,2015
3658875,7,62,23-07-2015,23,07,2015
3609255,724,4803,11-07-2015,11,07,2015
3648239,127,168,18-07-2015,18,07,2015
3546619,57,451,02-07-2015,02,07,2015
3546619,58,3874,03-07-2015,03,07,2015
3484063,16,5565,20-06-2015,20,06,2015
3540721,33,0,02-07-2015,02,07,2015
3560029,26,3906,04-07-2015,04,07,2015
3579727,13,2548,07-07-2015,07,07,2015
3579727,14,2140,09-07-2015,09,07,2015
3677513,456,26292,25-07-2015,25,07,2015
3676209,235,439,25-07-2015,25,07,2015
3559475,35172,41615,04-07-2015,04,07,2015
3585199,0,1,09-07-2015,09,07,2015
3267979,2,202,09-05-2015,09,05,2015
3588903,2,338,09-07-2015,09,07,2015
3498277,67,26345,23-06-2015,23,06,2015
3453793,137,10303,13-06-2015,13,06,2015
3280873,219,20528,09-05-2015,09,05,2015
3608989,1246,643,11-07-2015,11,07,2015
3578975,139,298,07-07-2015,07,07,2015
3578987,99,1134,07-07-2015,07,07,2015
3611597,50,758,11-07-2015,11,07,2015
3581001,408,212,07-07-2015,07,07,2015
3581001,415,26,09-07-2015,09,07,2015
3632757,0,0,28-07-2015,28,07,2015
3632757,0,0,30-07-2015,30,07,2015
3604815,194,2764,11-07-2015,11,07,2015
3441901,421,90,11-06-2015,11,06,2015
3700107,9696,49046,30-07-2015,30,07,2015
3555337,20154,12149,04-07-2015,04,07,2015
3531073,67,289,30-06-2015,30,06,2015
3531073,65,303,02-07-2015,02,07,2015
3531073,65,302,03-07-2015,03,07,2015
3531073,65,302,03-07-2015,03,07,2015
3531073,65,302,03-07-2015,03,07,2015
3531073,65,294,04-07-2015,04,07,2015
3577151,1888,23157,07-07-2015,07,07,2015
3513317,26,4,25-06-2015,25,06,2015
3513317,28,3,27-06-2015,27,06,2015
3612133,8671,3,11-07-2015,11,07,2015
3107451,3803,26401,09-04-2015,09,04,2015
3107451,3894,23022,09-05-2015,09,05,2015
3107451,3718,22704,04-07-2015,04,07,2015
3431701,28,964,09-06-2015,09,06,2015
3431701,29,144,11-06-2015,11,06,2015
3484621,1345,8865,20-06-2015,20,06,2015
3673915,1,20,23-07-2015,23,07,2015
3673915,1,19,25-07-2015,25,07,2015
3627805,1942,426,16-07-2015,16,07,2015
3682815,1787,10222,25-07-2015,25,07,2015
3570075,17523,127617,07-07-2015,07,07,2015
3499678,1116,29228,23-06-2015,23,06,2015
3499678,1124,8062,25-06-2015,25,06,2015
3499678,1149,17988,27-06-2015,27,06,2015
3499678,1238,4378,30-07-2015,30,07,2015
3614465,170,108782,11-07-2015,11,07,2015
3647599,555,52653,21-07-2015,21,07,2015
3654777,1952,14926,21-07-2015,21,07,2015
3590303,5,0,09-07-2015,09,07,2015
3511499,0,0,25-06-2015,25,06,2015
3511499,0,0,27-06-2015,27,06,2015
3703089,3,39,30-07-2015,30,07,2015
3703089,3,31,01-08-2015,01,08,2015
3175867,2457,18447,18-04-2015,18,04,2015
3663607,1121,4250,23-07-2015,23,07,2015
3532287,2,35,30-06-2015,30,06,2015
3532287,2,28,02-07-2015,02,07,2015
3380273,352,20,30-05-2015,30,05,2015
3407877,829,4465,04-06-2015,04,06,2015
3709337,0,0,30-07-2015,30,07,2015
